item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
215036,complete,7/15/2016 0:00,UK_Soan Papdi 500 Gms,280,1,280,100150147,Soghaat,R6596,0,cod,7/15/2016 0:00,Net,280,2016,7,7/1/2016,7/1/2016 0:00,FY17,123
215037,complete,7/15/2016 0:00,osaka_24W SPIRAL,151,1,0,100150148,Appliances,\N,0,customercredit,7/15/2016 0:00,Net,151,2016,7,7/1/2016,7/1/2016 0:00,FY17,1204
215038,complete,7/15/2016 0:00,bata_comfit-8614096-43-9,599,1,599,100150149,Men's Fashion,\N,0,cod,7/15/2016 0:00,Net,599,2016,7,7/1/2016,7/1/2016 0:00,FY17,36
215040,complete,7/15/2016 0:00,HR_Pani Puri 360g,350,1,350,100150150,Soghaat,104245,0,cod,7/15/2016 0:00,Net,350,2016,7,7/1/2016,7/1/2016 0:00,FY17,1199
215041,complete,7/15/2016 0:00,mau_117436,420,1,420,100150151,Beauty & Grooming,\N,0,cod,7/15/2016 0:00,Net,420,2016,7,7/1/2016,7/1/2016 0:00,FY17,1201
215042,complete,7/15/2016 0:00,ISN's 100% Whey Protein - Pack of 2,4500,1,4500,100150152,Health & Sports,R6596,0,cod,7/15/2016 0:00,Net,4500,2016,7,7/1/2016,7/1/2016 0:00,FY17,123
215043,complete,7/15/2016 0:00,RS_Nan Khatai,210,1,530,100150153,Soghaat,R-PEW-41424,0,cashatdoorstep,7/15/2016 0:00,Net,210,2016,7,7/1/2016,7/1/2016 0:00,FY17,42
215044,complete,7/15/2016 0:00,RS_Sohan Halwa Tin,320,1,530,100150153,Soghaat,R-PEW-41424,0,cashatdoorstep,7/15/2016 0:00,Net,320,2016,7,7/1/2016,7/1/2016 0:00,FY17,42
215045,complete,7/15/2016 0:00,UK_Nan Khatai Original 360 Gms,200,1,520,100150154,Soghaat,R-PEW-41424,0,cashatdoorstep,7/15/2016 0:00,Net,200,2016,7,7/1/2016,7/1/2016 0:00,FY17,42
215046,complete,7/15/2016 0:00,RS_Sohan Halwa Tin,320,1,520,100150154,Soghaat,R-PEW-41424,0,cashatdoorstep,7/15/2016 0:00,Net,320,2016,7,7/1/2016,7/1/2016 0:00,FY17,42
215047,complete,7/15/2016 0:00,Al Muhafiz Sohan Halwa Walnut,510,1,510,100150155,Soghaat,R-PEW-101268,0,cod,7/15/2016 0:00,Net,510,2016,7,7/1/2016,7/1/2016 0:00,FY17,292
215048,order_refunded,7/15/2016 0:00,sst_MUSICAL-Regular fit-Large,1950,1,1950,100150156,Men's Fashion,104245,0,cod,7/15/2016 0:00,Valid,1950,2016,7,7/1/2016,7/1/2016 0:00,FY17,1199
215050,complete,7/15/2016 0:00,kcc_glamour deal,320,1,320,100150157,Beauty & Grooming,R-Guj-51944,0,cod,7/15/2016 0:00,Net,320,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
215051,complete,7/15/2016 0:00,kcc_krone deal,360,1,360,100150158,Beauty & Grooming,C-KHC-45574,0,cod,7/15/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,114
215052,complete,7/15/2016 0:00,CK_330-Lady Pyjama-Medium,317,1,317,100150159,Women's Fashion,\N,0,cod,7/15/2016 0:00,Net,317,2016,7,7/1/2016,7/1/2016 0:00,FY17,1205
215054,complete,7/15/2016 0:00,alkhair_Ajwa Dates 250gm-1,700,1,700,100150160,Soghaat,\N,0,cod,7/15/2016 0:00,Net,700,2016,7,7/1/2016,7/1/2016 0:00,FY17,1206
215055,complete,7/15/2016 0:00,kcc_krone deal,360,1,360,100150161,Beauty & Grooming,R-Guj-51944,0,cod,7/15/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
215056,canceled,7/15/2016 0:00,Dany_Powerbank Pb- 42 ,700,1,700,100150162,Mobiles & Tablets,\N,0,internetbanking,7/15/2016 0:00,Gross,700,2016,7,7/1/2016,7/1/2016 0:00,FY17,72
215057,canceled,7/15/2016 0:00,Apple iPhone 6 Plus (128GB) Space Grey,108999,3,326997,100150163,Mobiles & Tablets,\N,0,mygateway,7/15/2016 0:00,Gross,326997,2016,7,7/1/2016,7/1/2016 0:00,FY17,1207
215058,complete,7/15/2016 0:00,Audionic_B-880,1375,1,1375,100150164,Computing,\N,0,cod,7/15/2016 0:00,Net,1375,2016,7,7/1/2016,7/1/2016 0:00,FY17,1208
215059,canceled,7/15/2016 0:00,Getiit_Joy,3750,2,7500,100150165,Men's Fashion,\N,0,cod,7/15/2016 0:00,Gross,7500,2016,7,7/1/2016,7/1/2016 0:00,FY17,1209
215060,complete,7/15/2016 0:00,Dany_Powerbank Pb- 42 ,700,1,700,100150166,Mobiles & Tablets,\N,0,cod,7/15/2016 0:00,Net,700,2016,7,7/1/2016,7/1/2016 0:00,FY17,72
215061,canceled,7/15/2016 0:00,Ifsha_CU-0049,399,1,399,100150167,Men's Fashion,R-PEW-41424,0,mcblite,7/15/2016 0:00,Gross,399,2016,7,7/1/2016,7/1/2016 0:00,FY17,42
215062,complete,7/15/2016 0:00,kcc_krone deal,360,1,360,100150168,Beauty & Grooming,C-LHC-40935,0,cod,7/15/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,163
215063,complete,7/15/2016 0:00,Emo_HST-28676-XL,199,2,398,100150169,Men's Fashion,R-Guj-51944,0,cod,7/15/2016 0:00,Net,398,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
215073,complete,7/15/2016 0:00,Hawks_A3-Brown_43,2040,1,2040,100150170,Men's Fashion,\N,0,cod,7/15/2016 0:00,Net,2040,2016,7,7/1/2016,7/1/2016 0:00,FY17,1050
215079,order_refunded,7/15/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100150171,Beauty & Grooming,C-LHC-43141,0,cod,7/15/2016 0:00,Valid,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,163
215092,complete,7/15/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100150172,Beauty & Grooming,C-LHC-101861,0,cod,7/15/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,163
215093,complete,7/15/2016 0:00,bata_comfit-8614096-41-7,599,1,599,100150173,Men's Fashion,C-KHIW-102793,0,cod,7/15/2016 0:00,Net,599,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
215095,complete,7/15/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100150174,Beauty & Grooming,C-LHC-42544,0,cod,7/15/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,163
215096,order_refunded,7/15/2016 0:00,bata_6616942-38-5,399,1,399,100150175,Women's Fashion,C-KHIW-102793,0,cod,7/15/2016 0:00,Valid,399,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
215099,complete,7/15/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100150177,Beauty & Grooming,C-KHIW-30222,0,cod,7/15/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
215098,complete,7/15/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100150176,Beauty & Grooming,C-LHC-104538,0,cod,7/15/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,163
215100,complete,7/15/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100150178,Beauty & Grooming,C-LHC-47423,0,cod,7/15/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,163
215102,order_refunded,7/15/2016 0:00,kcc_krone deal,360,1,360,100150180,Beauty & Grooming,R-UET-50615,0,cod,7/15/2016 0:00,Valid,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,800
215101,complete,7/15/2016 0:00,RUB_Dingling_RF-608,1050,1,1050,100150179,Beauty & Grooming,C-MUX-51335,0,cod,7/15/2016 0:00,Net,1050,2016,7,7/1/2016,7/1/2016 0:00,FY17,767
215103,complete,7/15/2016 0:00,kcc_krone deal,360,1,360,100150181,Beauty & Grooming,R-Guj-51944,0,cod,7/15/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
215104,complete,7/15/2016 0:00,BO_blocks-small-1,290,1,290,100150182,Kids & Baby,\N,0,cod,7/15/2016 0:00,Net,290,2016,7,7/1/2016,7/1/2016 0:00,FY17,1210
215105,complete,7/15/2016 0:00,kcc_Cool Pocket Perfume,120,2,240,100150183,Beauty & Grooming,C-KHC-47854,0,cod,7/15/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,114
215106,complete,7/15/2016 0:00,kcc_Cool Pocket Perfume,120,1,120,100150184,Beauty & Grooming,C-KHC-47854,0,cod,7/15/2016 0:00,Net,120,2016,7,7/1/2016,7/1/2016 0:00,FY17,114
215107,complete,7/15/2016 0:00,kcc_Cool Pocket Perfume,120,1,120,100150185,Beauty & Grooming,C-KHC-47854,0,cod,7/15/2016 0:00,Net,120,2016,7,7/1/2016,7/1/2016 0:00,FY17,114
215108,complete,7/15/2016 0:00,2Zee_TZ3,175,1,175,100150186,Beauty & Grooming,c-rwp-104245,0,cod,7/15/2016 0:00,Net,175,2016,7,7/1/2016,7/1/2016 0:00,FY17,1211
215111,order_refunded,7/15/2016 0:00,Eco Star_40U557,30417,1,30417,100150189,Entertainment,c-uet-44938,0,cod,7/15/2016 0:00,Valid,30417,2016,7,7/1/2016,7/1/2016 0:00,FY17,36
215109,order_refunded,7/15/2016 0:00,kcc_krone deal,360,2,720,100150187,Beauty & Grooming,R-Guj-51944,0,cod,7/15/2016 0:00,Valid,720,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
215110,complete,7/15/2016 0:00,kcc_Cool Pocket Perfume,120,1,120,100150188,Beauty & Grooming,C-KHC-47854,0,cod,7/15/2016 0:00,Net,120,2016,7,7/1/2016,7/1/2016 0:00,FY17,114
215112,complete,7/15/2016 0:00,kcc_Cool Pocket Perfume,120,1,120,100150190,Beauty & Grooming,C-KHC-47854,0,cod,7/15/2016 0:00,Net,120,2016,7,7/1/2016,7/1/2016 0:00,FY17,114
215113,refund,7/15/2016 0:00,kcc_Charming Perfumed Talcum Powder-200gm,143,1,143,100150191,Beauty & Grooming,R-Guj-51944,0,cod,7/15/2016 0:00,Valid,143,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
215115,complete,7/15/2016 0:00,kcc_Cool Pocket Perfume,120,1,120,100150192,Beauty & Grooming,R-Guj-51944,0,cod,7/15/2016 0:00,Net,120,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
215116,complete,7/15/2016 0:00,kcc_Cool Pocket Perfume,120,1,120,100150193,Beauty & Grooming,C-KHC-47854,0,cod,7/15/2016 0:00,Net,120,2016,7,7/1/2016,7/1/2016 0:00,FY17,114
215117,complete,7/15/2016 0:00,kcc_Cool Pocket Perfume,120,1,120,100150194,Beauty & Grooming,C-KHC-47854,0,cod,7/15/2016 0:00,Net,120,2016,7,7/1/2016,7/1/2016 0:00,FY17,114
215118,order_refunded,7/15/2016 0:00,Hawks_A17,425,1,425,100150195,Men's Fashion,Rwp-90927,0,cod,7/15/2016 0:00,Valid,425,2016,7,7/1/2016,7/1/2016 0:00,FY17,779
215120,complete,7/15/2016 0:00,Haier G20,4380,1,4380,100150197,Mobiles & Tablets,\N,0,cod,7/15/2016 0:00,Net,4380,2016,7,7/1/2016,7/1/2016 0:00,FY17,1212
215119,complete,7/15/2016 0:00,kcc_Cool Pocket Perfume,120,2,240,100150196,Beauty & Grooming,C-KHC-47854,0,cod,7/15/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,114
215121,complete,7/15/2016 0:00,kcc_Cool Pocket Perfume,120,1,120,100150198,Beauty & Grooming,C-KHC-47854,0,cod,7/15/2016 0:00,Net,120,2016,7,7/1/2016,7/1/2016 0:00,FY17,114
215122,complete,7/15/2016 0:00,kcc_krone deal,360,1,360,100150199,Beauty & Grooming,C-KHC-47854,0,cod,7/15/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,114
215123,complete,7/15/2016 0:00,rub_Rubian_VR-Box With Remote,1765,1,1765,100150200,Mobiles & Tablets,\N,0,cod,7/15/2016 0:00,Net,1765,2016,7,7/1/2016,7/1/2016 0:00,FY17,1213
215124,order_refunded,7/15/2016 0:00,RS_Nan Khatai,210,1,210,100150201,Soghaat,C-KHC-34670,0,cod,7/15/2016 0:00,Valid,210,2016,7,7/1/2016,7/1/2016 0:00,FY17,114
215125,canceled,7/15/2016 0:00,R&I_eInverter Series 18000BTU,64895,1,64895,100150202,Appliances,\N,0,cod,7/15/2016 0:00,Gross,64895,2016,7,7/1/2016,7/1/2016 0:00,FY17,1214
215126,canceled,7/15/2016 0:00,Haier G20,4380,1,4380,100150203,Mobiles & Tablets,\N,0,cod,7/15/2016 0:00,Gross,4380,2016,7,7/1/2016,7/1/2016 0:00,FY17,1214
215127,complete,7/15/2016 0:00,kcc_krone deal,360,1,360,100150204,Beauty & Grooming,R-Guj-51944,0,cod,7/15/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
215128,complete,7/15/2016 0:00,kcc_krone deal,360,1,360,100150205,Beauty & Grooming,R-Guj-51944,0,cod,7/15/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
215129,complete,7/15/2016 0:00,AKL_A131130523_SS-185_Blue,990,1,2940,100150206,Women's Fashion,YAYVO.COMBY TCS,0,cod,7/15/2016 0:00,Net,990,2016,7,7/1/2016,7/1/2016 0:00,FY17,1215
215130,complete,7/15/2016 0:00,kreations_CX 09-M,1950,1,2940,100150206,Women's Fashion,YAYVO.COMBY TCS,0,cod,7/15/2016 0:00,Net,1950,2016,7,7/1/2016,7/1/2016 0:00,FY17,1215
215132,canceled,7/15/2016 0:00,jackpot_JP-399,6500,1,6500,100150207,Appliances,\N,0,internetbanking,7/15/2016 0:00,Gross,6500,2016,7,7/1/2016,7/1/2016 0:00,FY17,1216
215133,complete,7/15/2016 0:00,UK_Bangali Chum Chum Tin Pack  500 Gms,260,1,260,100150208,Soghaat,\N,0,cod,7/15/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,1217
215134,complete,7/15/2016 0:00,UK_ Namkino Daal Moong 200 Gms,90,1,90,100150209,Soghaat,R70504,0,cod,7/15/2016 0:00,Net,90,2016,7,7/1/2016,7/1/2016 0:00,FY17,1084
215135,complete,7/15/2016 0:00,UK_Namkino All In One 200 Gms,80,1,80,100150210,Soghaat,80211,0,cod,7/15/2016 0:00,Net,80,2016,7,7/1/2016,7/1/2016 0:00,FY17,937
215142,complete,7/15/2016 0:00,UK_Namkino Coated Peanuts 200 Gms,100,1,100,100150218,Soghaat,80211,0,cod,7/15/2016 0:00,Net,100,2016,7,7/1/2016,7/1/2016 0:00,FY17,937
215151,complete,7/15/2016 0:00,Rajesh_RAJ001,1625,1,1625,100150226,Home & Living,\N,0,cod,7/15/2016 0:00,Net,1625,2016,7,7/1/2016,7/1/2016 0:00,FY17,1218
215154,complete,7/15/2016 0:00,UK_Namkino Coated Peanuts 200 Gms,100,1,100,100150229,Soghaat,80211,0,cod,7/15/2016 0:00,Net,100,2016,7,7/1/2016,7/1/2016 0:00,FY17,937
215176,complete,7/15/2016 0:00,kcc_glamour deal,320,1,320,100150252,Beauty & Grooming,C SKZ 34816,0,cod,7/15/2016 0:00,Net,320,2016,7,7/1/2016,7/1/2016 0:00,FY17,56
215177,complete,7/15/2016 0:00,UK_Gift Box Pistachio Delight 500 Gms,370,1,370,100150253,Soghaat,C-KHC-34670,0,cod,7/15/2016 0:00,Net,370,2016,7,7/1/2016,7/1/2016 0:00,FY17,114
215178,complete,7/15/2016 0:00,kcc_krone deal,360,1,360,100150254,Beauty & Grooming,R-Guj-51944,0,cod,7/15/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
215179,complete,7/15/2016 0:00,UK_Gift Box Pistachio Delight 500 Gms,370,1,370,100150255,Soghaat,C-KHC-34670,0,cod,7/15/2016 0:00,Net,370,2016,7,7/1/2016,7/1/2016 0:00,FY17,114
215180,canceled,7/15/2016 0:00,Rajesh_RAJ013,1375,1,1375,100150256,Appliances,\N,0,ublcreditcard,7/15/2016 0:00,Gross,1375,2016,7,7/1/2016,7/1/2016 0:00,FY17,1219
215181,complete,7/15/2016 0:00,kcc_krone deal,360,1,360,100150257,Beauty & Grooming,7828,0,cod,7/15/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,63
215182,canceled,7/15/2016 0:00,VITAMIN_WHITENING BB CREAM,350,1,350,100150258,Beauty & Grooming,\N,0,cod,7/15/2016 0:00,Gross,350,2016,7,7/1/2016,7/1/2016 0:00,FY17,1220
215183,complete,7/15/2016 0:00,ESPICO_050-Fancy Nylon Bra-Black-32,430,1,880,100150259,Women's Fashion,\N,0,cod,7/15/2016 0:00,Net,430,2016,7,7/1/2016,7/1/2016 0:00,FY17,1221
215185,complete,7/15/2016 0:00,ESPICO_Net Over-Skin-32,450,1,880,100150259,Women's Fashion,\N,0,cod,7/15/2016 0:00,Net,450,2016,7,7/1/2016,7/1/2016 0:00,FY17,1221
215187,complete,7/15/2016 0:00,Audionic_ LT-480 ,275,1,275,100150260,Computing,\N,0,cod,7/15/2016 0:00,Net,275,2016,7,7/1/2016,7/1/2016 0:00,FY17,1222
215188,complete,7/15/2016 0:00,kcc_krone deal,360,1,360,100150261,Beauty & Grooming,R-Guj-51944,0,cod,7/15/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
215189,complete,7/15/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100150262,Beauty & Grooming,C-KHIW-31922,0,cod,7/15/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
215191,order_refunded,7/15/2016 0:00,kcc_krone deal,360,1,360,100150265,Beauty & Grooming,R-Guj-51944,0,cod,7/15/2016 0:00,Valid,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
215192,complete,7/15/2016 0:00,RS_Rehmat-e-Shereen Mix Mithai,950,1,950,100150267,\N,R-KHE-103983,0,mcblite,7/15/2016 0:00,Net,950,2016,7,7/1/2016,7/1/2016 0:00,FY17,1099
215193,complete,7/15/2016 0:00,RS_Rehmat-e-Shereen Mix Mithai,950,1,950,100150268,\N,R-KHE-103983,0,mcblite,7/15/2016 0:00,Net,950,2016,7,7/1/2016,7/1/2016 0:00,FY17,1099
215194,complete,7/15/2016 0:00,RS_Karachi Halwa Tin,290,1,580,100150269,Soghaat,\N,0,cod,7/15/2016 0:00,Net,290,2016,7,7/1/2016,7/1/2016 0:00,FY17,1223
215195,complete,7/15/2016 0:00,RS_Habshi Halwa Tin,290,1,580,100150269,Soghaat,\N,0,cod,7/15/2016 0:00,Net,290,2016,7,7/1/2016,7/1/2016 0:00,FY17,1223
215196,canceled,7/15/2016 0:00,qzs_Dark City V-Neck Summer T-Shirt,795,1,795,100150270,Men's Fashion,\N,0,cod,7/15/2016 0:00,Gross,795,2016,7,7/1/2016,7/1/2016 0:00,FY17,1224
215197,complete,7/15/2016 0:00,kcc_krone deal,360,1,360,100150271,Beauty & Grooming,C-MUX-48107,0,cod,7/15/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,1169
215198,refund,7/15/2016 0:00,kcc_krone deal,360,1,360,100150272,Beauty & Grooming,\N,0,cod,7/15/2016 0:00,Valid,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,1225
215200,canceled,7/15/2016 0:00,UC_FS-018-S,700,2,1400,100150274,Men's Fashion,\N,0,cod,7/15/2016 0:00,Gross,1400,2016,7,7/1/2016,7/1/2016 0:00,FY17,1224
215199,complete,7/15/2016 0:00,ajmery_TA-3,999,1,999,100150273,Men's Fashion,C-KHC-101899,0,cod,7/15/2016 0:00,Net,999,2016,7,7/1/2016,7/1/2016 0:00,FY17,114
215202,complete,7/15/2016 0:00,kcc_krone deal,360,2,720,100150275,Beauty & Grooming,\N,0,cod,7/15/2016 0:00,Net,720,2016,7,7/1/2016,7/1/2016 0:00,FY17,1226
215203,complete,7/15/2016 0:00,kcc_Bold Pocket Perfume,120,1,120,100150276,Beauty & Grooming,\N,0,cod,7/15/2016 0:00,Net,120,2016,7,7/1/2016,7/1/2016 0:00,FY17,1227
215204,canceled,7/15/2016 0:00,casio_BEM-506CD-1AVDF,11650,1,11650,100150277,Men's Fashion,\N,0,ublcreditcard,7/15/2016 0:00,Gross,11650,2016,7,7/1/2016,7/1/2016 0:00,FY17,1228
215205,complete,7/15/2016 0:00,Xenium_JC-2016129,300,1,300,100150278,Mobiles & Tablets,\N,0,cod,7/15/2016 0:00,Net,300,2016,7,7/1/2016,7/1/2016 0:00,FY17,1229
215206,canceled,7/15/2016 0:00,mau_110717 Bronzed Shimmer Kisses,660,1,1530,100150279,Beauty & Grooming,\N,0,cod,7/15/2016 0:00,Gross,660,2016,7,7/1/2016,7/1/2016 0:00,FY17,1230
215207,canceled,7/15/2016 0:00,Atiqa_ACFP-7,300,1,1530,100150279,Beauty & Grooming,\N,0,cod,7/15/2016 0:00,Gross,300,2016,7,7/1/2016,7/1/2016 0:00,FY17,1230
215208,canceled,7/15/2016 0:00,mau_110635,570,1,1530,100150279,Beauty & Grooming,\N,0,cod,7/15/2016 0:00,Gross,570,2016,7,7/1/2016,7/1/2016 0:00,FY17,1230
215209,complete,7/15/2016 0:00,closecomfort_PC8,29000,1,30260,100150280,Appliances,\N,0,cod,7/15/2016 0:00,Net,29000,2016,7,7/1/2016,7/1/2016 0:00,FY17,1231
215210,complete,7/15/2016 0:00,UK_Namkino Khat Mitha Mix 200 Gms,80,12,30260,100150280,Soghaat,\N,0,cod,7/15/2016 0:00,Net,960,2016,7,7/1/2016,7/1/2016 0:00,FY17,1231
215211,complete,7/15/2016 0:00,UK_Namkino Spicy Peanuts 200 Gms,100,3,30260,100150280,Soghaat,\N,0,cod,7/15/2016 0:00,Net,300,2016,7,7/1/2016,7/1/2016 0:00,FY17,1231
215212,complete,7/15/2016 0:00,RS_Double Delight,380,1,380,100150281,Soghaat,\N,0,cod,7/15/2016 0:00,Net,380,2016,7,7/1/2016,7/1/2016 0:00,FY17,1232
215213,canceled,7/15/2016 0:00,iPhone SE-16GB,51999,1,51999,100150282,Mobiles & Tablets,\N,0,cod,7/15/2016 0:00,Gross,51999,2016,7,7/1/2016,7/1/2016 0:00,FY17,1233
215214,canceled,7/15/2016 0:00,RS_Sohan Halwa Tin,320,10,3200,100150283,Soghaat,\N,0,cod,7/15/2016 0:00,Gross,3200,2016,7,7/1/2016,7/1/2016 0:00,FY17,1234
215215,complete,7/15/2016 0:00,Paramount_9789696371038,60,1,60,100150284,School & Education,C-MUX-43685,0,cod,7/15/2016 0:00,Net,60,2016,7,7/1/2016,7/1/2016 0:00,FY17,813
215216,complete,7/15/2016 0:00,UK_Gift Box Sohan Halwa 500 Gms,340,1,340,100150285,Soghaat,\N,0,cod,7/15/2016 0:00,Net,340,2016,7,7/1/2016,7/1/2016 0:00,FY17,1157
215217,canceled,7/15/2016 0:00,Lenovo Zuk,33999,1,33999,100150286,Mobiles & Tablets,\N,0,mcblite,7/15/2016 0:00,Gross,33999,2016,7,7/1/2016,7/1/2016 0:00,FY17,1235
215222,order_refunded,7/15/2016 0:00,Emo_PS-28373-L,400,1,400,100150287,Men's Fashion,\N,0,cod,7/15/2016 0:00,Valid,400,2016,7,7/1/2016,7/1/2016 0:00,FY17,1236
215224,complete,7/15/2016 0:00,UK_Namkino Mix Nimco 400 Gms,170,1,170,100150288,Soghaat,\N,0,cod,7/15/2016 0:00,Net,170,2016,7,7/1/2016,7/1/2016 0:00,FY17,1237
215225,canceled,7/15/2016 0:00,iPhone SE-16GB,51999,1,51999,100150289,Mobiles & Tablets,\N,0,mygateway,7/15/2016 0:00,Gross,51999,2016,7,7/1/2016,7/1/2016 0:00,FY17,1238
215226,complete,7/15/2016 0:00,Bold_Spice,299,1,299,100150290,Beauty & Grooming,C-MUX-43685,0,cod,7/15/2016 0:00,Net,299,2016,7,7/1/2016,7/1/2016 0:00,FY17,813
215228,complete,7/15/2016 0:00,Dany_AUK-650 ,4200,1,4855,100150292,Mobiles & Tablets,\N,0,cod,7/15/2016 0:00,Net,4200,2016,7,7/1/2016,7/1/2016 0:00,FY17,1239
215229,complete,7/15/2016 0:00,cr_FIG-500 GM,655,1,4855,100150292,Soghaat,\N,0,cod,7/15/2016 0:00,Net,655,2016,7,7/1/2016,7/1/2016 0:00,FY17,1239
215227,complete,7/15/2016 0:00,Bold_Noir,299,1,299,100150291,Beauty & Grooming,C-MUX-43685,0,cod,7/15/2016 0:00,Net,299,2016,7,7/1/2016,7/1/2016 0:00,FY17,813
215230,canceled,7/15/2016 0:00,PucaM_SS-25-BLACK RED-43,1500,1,1500,100150293,Men's Fashion,\N,0,cod,7/15/2016 0:00,Gross,1500,2016,7,7/1/2016,7/1/2016 0:00,FY17,1240
215232,complete,7/15/2016 0:00,Infinix_Hot 3 Pro X553 ,15200,1,15200,100150294,Mobiles & Tablets,\N,0,cod,7/15/2016 0:00,Net,15200,2016,7,7/1/2016,7/1/2016 0:00,FY17,1241
215233,canceled,7/15/2016 0:00,rub_Yunteng_YT-228,899,1,899,100150295,Mobiles & Tablets,\N,0,cod,7/15/2016 0:00,Gross,899,2016,7,7/1/2016,7/1/2016 0:00,FY17,1242
215234,complete,7/15/2016 0:00,Relaxsit_RS-35,2300,1,4700,100150296,Home & Living,\N,0,cod,7/15/2016 0:00,Net,2300,2016,7,7/1/2016,7/1/2016 0:00,FY17,1243
215235,complete,7/15/2016 0:00,Relaxsit_RS-48,2400,1,4700,100150296,Home & Living,\N,0,cod,7/15/2016 0:00,Net,2400,2016,7,7/1/2016,7/1/2016 0:00,FY17,1243
215236,complete,7/15/2016 0:00,greenroot_Clear Acne Face Wash,800,1,800,100150297,Beauty & Grooming,\N,0,cod,7/15/2016 0:00,Net,800,2016,7,7/1/2016,7/1/2016 0:00,FY17,1244
215237,complete,7/15/2016 0:00,Al Muhafiz Sohan Halwa Cashew,570,1,570,100150298,Soghaat,R-PEW-50644,0,cod,7/15/2016 0:00,Net,570,2016,7,7/1/2016,7/1/2016 0:00,FY17,86
215238,complete,7/15/2016 0:00,sockoye_QB-Quarter Black,299,1,1196,100150299,Health & Sports,\N,0,cod,7/15/2016 0:00,Net,299,2016,7,7/1/2016,7/1/2016 0:00,FY17,1245
215239,complete,7/15/2016 0:00,sockoye_CB-Crew Black,299,1,1196,100150299,Health & Sports,\N,0,cod,7/15/2016 0:00,Net,299,2016,7,7/1/2016,7/1/2016 0:00,FY17,1245
215240,complete,7/15/2016 0:00,sockoye_QW-Quarter White,299,1,1196,100150299,Health & Sports,\N,0,cod,7/15/2016 0:00,Net,299,2016,7,7/1/2016,7/1/2016 0:00,FY17,1245
215241,complete,7/15/2016 0:00,sockoye_CW-Crew-White,299,1,1196,100150299,Health & Sports,\N,0,cod,7/15/2016 0:00,Net,299,2016,7,7/1/2016,7/1/2016 0:00,FY17,1245
215242,complete,7/15/2016 0:00,Haier i70,12530,1,12530,100150300,Mobiles & Tablets,C_LHC_90609,0,cod,7/15/2016 0:00,Net,12530,2016,7,7/1/2016,7/1/2016 0:00,FY17,163
